RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinalcurrenthora
716359404,1,10,5000,1000,600,3.3,10000,4,9,23999,19998,1192,243,2566,0,9998.376155,0.034172
716359404,1,10,6000,1000,600,3.3,10000,4,9,23999,18373,1158,207,4261,0,9998.377343,0.034147
716359404,1,10,8000,1000,600,3.3,10000,4,9,23999,14393,918,169,8519,0,9998.376127,0.034172
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,22407,1360,232,0,0,9998.358076,0.034552
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,22109,1336,232,322,0,9998.354065,0.034637
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,21222,1301,230,1246,0,9998.353369,0.034651
518024951,1,10,5000,1000,600,3.3,10000,4,9,23999,19631,1239,211,2918,0,9998.354972,0.034618
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,18161,1141,195,4502,0,9998.355851,0.034599
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,14308,954,165,8572,0,9998.355235,0.034612
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,22304,1422,271,0,0,9998.346799,0.034790
652227427,1,10,3000,1000,600,3.3,10000,4,9,23997,21933,1418,271,375,0,9998.347578,0.034773
652227427,1,10,4000,1000,600,3.3,10000,4,9,23997,21061,1373,264,1299,0,9998.345331,0.034820
652227427,1,10,5000,1000,600,3.3,10000,4,9,23997,19810,1342,256,2589,0,9998.348361,0.034757
652227427,1,10,6000,1000,600,3.3,10000,4,9,23997,17934,1245,236,4582,0,9998.347693,0.034771
652227427,1,10,8000,1000,600,3.3,10000,4,9,23999,14360,1070,185,8384,0,9998.348663,0.034750
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,22181,1502,316,0,0,9998.303174,0.035708
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,21836,1524,313,326,0,9998.299773,0.035779
2447348191,1,10,4000,1000,600,3.3,10000,4,9,23999,20968,1466,309,1256,0,9998.301947,0.035733
2447348191,1,10,5000,1000,600,3.3,10000,4,9,23999,19804,1411,299,2485,0,9998.300379,0.035766
2447348191,1,10,6000,1000,600,3.3,10000,4,9,24000,18023,1359,270,4348,0,9998.304054,0.035689
2447348191,1,10,8000,1000,600,3.3,10000,4,9,24000,14551,1109,210,8130,0,9998.300895,0.035756
2447348191,1,10,8000,1000,600,3.3,10000,1,9,5999,3649,288,44,2018,0,9999.575192,0.035758
2447348191,1,10,8000,1000,600,3.3,10000,1,9,6000,3212,209,22,2557,0,9999.675837,0.027286
2447348191,1,10,8000,1000,600,3.3,10000,1,9,5999,3641,285,35,2038,0,9999.575606,0.035723
2447348191,1,10,8000,1000,600,3.3,10000,1,9,
2447348191,1,6,7000,500,600,3.3,10000,1,9,
2447348191,1,6,7000,500,600,3.3,10000,1,9,3000,1719,32,3,1246,0,9999.753791,0.020725
2447348191,1,6,6000,400,600,3.3,10000,4,9,9600,5203,378,32,3987,0,9998.390210,0.033876
2447348191,1,6,6000,500,600,3.3,10000,5,9,15000,8749,460,27,5764,0,9998.112245,0.031780
