RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinalcurrenthora
716359404,1,10,8000,1000,600,3.3,10000,4,9,24000,9317,502,64,14117,0,9998.219026,0.037478
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,22411,1356,232,0,0,9998.190558,0.038077
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,21338,1308,231,1122,0,9998.194343,0.037998
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,18563,1208,222,4006,0,9998.194606,0.037992
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,13494,944,159,9402,0,9998.195623,0.037971
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,9275,548,85,14091,0,9998.194808,0.037988
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,22282,1444,271,0,0,9998.187612,0.038139
652227427,1,10,3000,1000,600,3.3,10000,4,9,23997,21145,1406,266,1180,0,9998.188716,0.038116
652227427,1,10,4000,1000,600,3.3,10000,4,9,23998,18533,1310,252,3903,0,9998.186677,0.038159
652227427,1,10,5000,1000,600,3.3,10000,4,9,23998,16013,1204,227,6554,0,9998.187653,0.038139
652227427,1,10,8000,1000,600,3.3,10000,4,9,23998,9305,533,92,14068,0,9998.185631,0.038181
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,22195,1488,316,0,0,9998.139173,0.039159
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,21289,1442,309,959,0,9998.136085,0.039224
2447348191,1,10,4000,1000,600,3.3,10000,4,9,23999,18686,1378,294,3641,0,9998.134112,0.039265
2447348191,1,10,5000,1000,600,3.3,10000,4,9,23999,16070,1256,270,6403,0,9998.133066,0.039287
2447348191,1,10,6000,1000,600,3.3,10000,4,9,23999,13610,1095,209,9085,0,9998.137969,0.039184
2447348191,1,10,8000,1000,600,3.3,10000,4,9,24000,9217,619,112,14052,0,9998.137770,0.039188
