RunSeed,Seed,packetSize,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
4221330717,1,23,2.1947,11.8139,9,5000,1000,600,3.3,10000,11997,11208,656,133,0,0,9998.74
4221330717,1,23,2.1947,11.8139,10,5000,1000,600,3.3,10000,11999,9834,1932,233,0,0,9998.45
4221330717,1,23,2.1947,11.8139,28,5000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,5000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,5000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,5000,1000,600,3.3,10000,11999,6961,4745,293,0,0,9998.2
4221330717,1,23,2.1947,11.8139,1,6000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,2.1947,11.8139,2,6000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,6000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,6000,1000,600,3.3,10000,11999,11600,394,5,0,0,9999.72
4221330717,1,23,2.1947,11.8139,9,6000,1000,600,3.3,10000,11997,11208,656,133,0,0,9998.74
4221330717,1,23,2.1947,11.8139,10,6000,1000,600,3.3,10000,11999,9833,1932,234,0,0,9998.45
4221330717,1,23,2.1947,11.8139,28,6000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,6000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,6000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,6000,1000,600,3.3,10000,11999,6961,4745,293,0,0,9998.2
4221330717,1,23,2.1947,11.8139,1,8000,1000,600,3.3,10000,11999,10941,517,1,540,0,9999.81
4221330717,1,23,2.1947,11.8139,2,8000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,8000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,8000,1000,600,3.3,10000,11999,11356,627,16,0,0,9999.57
4221330717,1,23,2.1947,11.8139,9,8000,1000,600,3.3,10000,11997,11172,656,133,36,0,9998.74
4221330717,1,23,2.1947,11.8139,10,8000,1000,600,3.3,10000,11999,9801,1953,245,0,0,9998.44
4221330717,1,23,2.1947,11.8139,28,8000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,8000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,8000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,8000,1000,600,3.3,10000,11999,6961,4745,293,0,0,9998.2
4221330717,1,23,2.1947,11.8139,1,10000,1000,600,3.3,10000,12000,7047,261,0,4692,0,9999.81
4221330717,1,23,2.1947,11.8139,2,10000,1000,600,3.3,10000,11999,4056,6844,1099,0,0,9996.43
4221330717,1,23,2.1947,11.8139,3,10000,1000,600,3.3,10000,11999,11092,746,161,0,0,9998.75
4221330717,1,23,2.1947,11.8139,6,10000,1000,600,3.3,10000,11999,10997,972,30,0,0,9999.36
4221330717,1,23,2.1947,11.8139,9,10000,1000,600,3.3,10000,11997,10547,649,132,669,0,9998.74
4221330717,1,23,2.1947,11.8139,10,10000,1000,600,3.3,10000,11999,9728,2010,261,0,0,9998.4
4221330717,1,23,2.1947,11.8139,28,10000,1000,600,3.3,10000,11999,10975,1018,6,0,0,9999.68
4221330717,1,23,2.1947,11.8139,29,10000,1000,600,3.3,10000,11999,10095,1873,31,0,0,9999.43
4221330717,1,23,2.1947,11.8139,30,10000,1000,600,3.3,10000,11999,8772,3114,113,0,0,9998.99
4221330717,1,23,2.1947,11.8139,31,10000,1000,600,3.3,10000,11999,6961,4745,293,0,0,9998.2
