RunSeed,Seed,packetSize,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
4221330717,1,23,-2.2244,11.1645,6,5000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,9,5000,1000,600,3.3,10000,11998,11119,743,136,0,0,9998.74
4221330717,1,23,-2.2244,11.1645,10,5000,1000,600,3.3,10000,11999,10048,1730,221,0,0,9998.46
4221330717,1,23,-2.2244,11.1645,28,5000,1000,600,3.3,10000,11999,10973,1020,6,0,0,9999.68
4221330717,1,23,-2.2244,11.1645,29,5000,1000,600,3.3,10000,11999,10087,1881,31,0,0,9999.43
4221330717,1,23,-2.2244,11.1645,30,5000,1000,600,3.3,10000,11999,8710,3176,113,0,0,9998.99
4221330717,1,23,-2.2244,11.1645,31,5000,1000,600,3.3,10000,11999,6860,4846,293,0,0,9998.2
4221330717,1,23,-2.2244,11.1645,1,6000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,2,6000,1000,600,3.3,10000,11999,3751,7149,1099,0,0,9996.43
4221330717,1,23,-2.2244,11.1645,3,6000,1000,600,3.3,10000,11999,11146,691,162,0,0,9998.75
4221330717,1,23,-2.2244,11.1645,6,6000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,9,6000,1000,600,3.3,10000,11998,11119,743,136,0,0,9998.74
4221330717,1,23,-2.2244,11.1645,10,6000,1000,600,3.3,10000,11999,10048,1730,221,0,0,9998.46
4221330717,1,23,-2.2244,11.1645,28,6000,1000,600,3.3,10000,11999,10973,1020,6,0,0,9999.68
4221330717,1,23,-2.2244,11.1645,29,6000,1000,600,3.3,10000,11999,10087,1881,31,0,0,9999.43
4221330717,1,23,-2.2244,11.1645,30,6000,1000,600,3.3,10000,11999,8710,3176,113,0,0,9998.99
4221330717,1,23,-2.2244,11.1645,31,6000,1000,600,3.3,10000,11999,6860,4846,293,0,0,9998.2
4221330717,1,23,-2.2244,11.1645,1,8000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,2,8000,1000,600,3.3,10000,11999,3751,7149,1099,0,0,9996.43
4221330717,1,23,-2.2244,11.1645,3,8000,1000,600,3.3,10000,11999,11146,691,162,0,0,9998.75
4221330717,1,23,-2.2244,11.1645,6,8000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,9,8000,1000,600,3.3,10000,11998,11119,743,136,0,0,9998.74
4221330717,1,23,-2.2244,11.1645,10,8000,1000,600,3.3,10000,11999,10048,1730,221,0,0,9998.46
4221330717,1,23,-2.2244,11.1645,28,8000,1000,600,3.3,10000,11999,10973,1020,6,0,0,9999.68
4221330717,1,23,-2.2244,11.1645,29,8000,1000,600,3.3,10000,11999,10087,1881,31,0,0,9999.43
4221330717,1,23,-2.2244,11.1645,30,8000,1000,600,3.3,10000,11999,8710,3176,113,0,0,9998.99
4221330717,1,23,-2.2244,11.1645,31,8000,1000,600,3.3,10000,11999,6860,4846,293,0,0,9998.2
4221330717,1,23,-2.2244,11.1645,1,10000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,2,10000,1000,600,3.3,10000,11999,3751,7149,1099,0,0,9996.43
4221330717,1,23,-2.2244,11.1645,3,10000,1000,600,3.3,10000,11999,11146,691,162,0,0,9998.75
4221330717,1,23,-2.2244,11.1645,6,10000,1000,600,3.3,10000,11999,11451,547,1,0,0,9999.81
4221330717,1,23,-2.2244,11.1645,9,10000,1000,600,3.3,10000,11998,11119,743,136,0,0,9998.74
4221330717,1,23,-2.2244,11.1645,10,10000,1000,600,3.3,10000,11999,10048,1730,221,0,0,9998.46
4221330717,1,23,-2.2244,11.1645,28,10000,1000,600,3.3,10000,11999,10973,1020,6,0,0,9999.68
4221330717,1,23,-2.2244,11.1645,29,10000,1000,600,3.3,10000,11999,10087,1881,31,0,0,9999.43
4221330717,1,23,-2.2244,11.1645,30,10000,1000,600,3.3,10000,11999,8710,3176,113,0,0,9998.99
4221330717,1,23,-2.2244,11.1645,31,10000,1000,600,3.3,10000,11999,6860,4846,293,0,0,9998.2
