RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinalcurrenthora
716359404,1,27,2000,1000,600,3.3,10000,4,9,9999.737481,0.005524
716359404,1,27,3000,1000,600,3.3,10000,4,9,9999.737573,0.005522
716359404,1,27,4000,1000,600,3.3,10000,4,9,9999.737602,0.005522
716359404,1,27,5000,1000,600,3.3,10000,4,9,9999.737604,0.005522
716359404,1,27,6000,1000,600,3.3,10000,4,9,9999.737604,0.005522
716359404,1,27,8000,1000,600,3.3,10000,4,9,9999.737604,0.005522
518024951,1,27,2000,1000,600,3.3,10000,4,9,9999.737404,0.005526
518024951,1,27,3000,1000,600,3.3,10000,4,9,9999.737531,0.005523
518024951,1,27,4000,1000,600,3.3,10000,4,9,9999.737589,0.005522
518024951,1,27,5000,1000,600,3.3,10000,4,9,9999.737597,0.005522
518024951,1,27,6000,1000,600,3.3,10000,4,9,9999.737597,0.005522
518024951,1,27,8000,1000,600,3.3,10000,4,9,9999.737597,0.005522
652227427,1,27,2000,1000,600,3.3,10000,4,9,9999.737415,0.005526
652227427,1,27,3000,1000,600,3.3,10000,4,9,9999.737557,0.005523
652227427,1,27,4000,1000,600,3.3,10000,4,9,9999.737589,0.005522
652227427,1,27,5000,1000,600,3.3,10000,4,9,9999.737605,0.005522
652227427,1,27,6000,1000,600,3.3,10000,4,9,9999.737605,0.005522
652227427,1,27,8000,1000,600,3.3,10000,4,9,9999.737605,0.005522
861648815,1,32,2000,1000,600,3.3,10000,4,9,9995.602691,0.092536
861648815,1,32,3000,1000,600,3.3,10000,4,9,9995.602691,0.092536
861648815,1,32,4000,1000,600,3.3,10000,4,9,9995.600989,0.092572
861648815,1,32,5000,1000,600,3.3,10000,4,9,9995.598557,0.092623
861648815,1,32,6000,1000,600,3.3,10000,4,9,9995.599044,0.092613
861648815,1,32,8000,1000,600,3.3,10000,4,9,9995.598983,0.092614
716359404,1,32,2000,1000,600,3.3,10000,4,9,9995.602691,0.092536
716359404,1,32,3000,1000,600,3.3,10000,4,9,9995.602691,0.092536
716359404,1,32,4000,1000,600,3.3,10000,4,9,9995.600989,0.092572
716359404,1,32,5000,1000,600,3.3,10000,4,9,9995.599044,0.092613
716359404,1,32,6000,1000,600,3.3,10000,4,9,9995.598254,0.092629
716359404,1,32,8000,1000,600,3.3,10000,4,9,9995.598254,0.092629
518024951,1,32,2000,1000,600,3.3,10000,4,9,9995.602762,0.092534
518024951,1,32,3000,1000,600,3.3,10000,4,9,9995.602762,0.092534
518024951,1,32,4000,1000,600,3.3,10000,4,9,9995.601424,0.092563
518024951,1,32,5000,1000,600,3.3,10000,4,9,9995.594556,0.092707
518024951,1,32,6000,1000,600,3.3,10000,4,9,9995.594374,0.092711
518024951,1,32,8000,1000,600,3.3,10000,4,9,9995.596926,0.092657
652227427,1,32,2000,1000,600,3.3,10000,4,9,9995.602762,0.092534
652227427,1,32,3000,1000,600,3.3,10000,4,9,9995.602762,0.092534
652227427,1,32,4000,1000,600,3.3,10000,4,9,9995.602397,0.092542
652227427,1,32,5000,1000,600,3.3,10000,4,9,9995.599358,0.092606
652227427,1,32,6000,1000,600,3.3,10000,4,9,9995.599175,0.092610
861648815,1,32,2000,1000,600,3.3,10000,20,9,9995.182114,0.020277
861648815,1,32,3000,1000,600,3.3,10000,20,9,9995.181946,0.020278
861648815,1,32,4000,1000,600,3.3,10000,20,9,9995.181715,0.020279
861648815,1,32,5000,1000,600,3.3,10000,20,9,9995.181936,0.020278
861648815,1,32,6000,1000,600,3.3,10000,20,9,9994.861999,0.021625
861648815,1,32,8000,1000,600,3.3,10000,20,9,9993.199445,0.028622
716359404,1,32,2000,1000,600,3.3,10000,20,9,9995.209496,0.020162
716359404,1,32,3000,1000,600,3.3,10000,20,9,9995.209270,0.020163
716359404,1,32,4000,1000,600,3.3,10000,20,9,9995.208585,0.020166
716359404,1,32,5000,1000,600,3.3,10000,20,9,9995.207838,0.020169
716359404,1,32,6000,1000,600,3.3,10000,20,9,9994.888336,0.021514
716359404,1,32,8000,1000,600,3.3,10000,20,9,9993.224985,0.028514
518024951,1,32,2000,1000,600,3.3,10000,20,9,9995.192469,0.020234
518024951,1,32,3000,1000,600,3.3,10000,20,9,9995.192337,0.020234
518024951,1,32,4000,1000,600,3.3,10000,20,9,9995.191629,0.020237
518024951,1,32,5000,1000,600,3.3,10000,20,9,9995.190913,0.020240
518024951,1,32,6000,1000,600,3.3,10000,20,9,9994.870785,0.021588
518024951,1,32,8000,1000,600,3.3,10000,20,9,9993.207999,0.028586
652227427,1,32,2000,1000,600,3.3,10000,20,9,9995.194161,0.020227
652227427,1,32,3000,1000,600,3.3,10000,20,9,9995.193926,0.020228
652227427,1,32,4000,1000,600,3.3,10000,20,9,9995.193395,0.020230
652227427,1,32,5000,1000,600,3.3,10000,20,9,9995.192716,0.020233
652227427,1,32,6000,1000,600,3.3,10000,20,9,9994.784941,0.021949
652227427,1,32,8000,1000,600,3.3,10000,20,9,
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
652227427,1,32,8000,1000,600,3.3,10000,1,9,9999.660627,0.028567
861648815,1,10,2000,1000,600,3.3,10000,4,9,24000,22110,1558,332,0,0,9998.393599,0.033805
861648815,1,10,3000,1000,600,3.3,10000,4,9,24000,22108,1560,332,0,0,9998.393574,0.033805
861648815,1,10,4000,1000,600,3.3,10000,4,9,24000,22108,1560,332,0,0,9998.392952,0.033818
861648815,1,10,5000,1000,600,3.3,10000,4,9,24000,21415,1545,328,712,0,9998.392982,0.033818
861648815,1,10,6000,1000,600,3.3,10000,4,9,24000,19978,1507,324,2191,0,9998.393195,0.033813
861648815,1,10,8000,1000,600,3.3,10000,4,9,24000,16895,1406,297,5402,0,9998.393438,0.033808
716359404,1,10,2000,1000,600,3.3,10000,4,9,23999,22387,1354,258,0,0,9998.457653,0.032457
716359404,1,10,3000,1000,600,3.3,10000,4,9,23999,22387,1354,258,0,0,9998.457368,0.032463
716359404,1,10,4000,1000,600,3.3,10000,4,9,23999,22387,1354,258,0,0,9998.457004,0.032470
716359404,1,10,5000,1000,600,3.3,10000,4,9,23999,21880,1347,257,515,0,9998.457071,0.032469
716359404,1,10,6000,1000,600,3.3,10000,4,9,23999,20385,1318,249,2047,0,9998.457127,0.032468
716359404,1,10,8000,1000,600,3.3,10000,4,9,23999,16852,1205,229,5713,0,9998.457338,0.032463
518024951,1,10,2000,1000,600,3.3,10000,4,9,23999,22366,1401,232,0,0,9998.434328,0.032948
518024951,1,10,3000,1000,600,3.3,10000,4,9,23999,22366,1401,232,0,0,9998.434267,0.032949
518024951,1,10,4000,1000,600,3.3,10000,4,9,23999,22366,1401,232,0,0,9998.434143,0.032952
518024951,1,10,5000,1000,600,3.3,10000,4,9,23999,21644,1381,230,744,0,9998.433927,0.032956
518024951,1,10,6000,1000,600,3.3,10000,4,9,23999,20258,1342,227,2172,0,9998.433261,0.032970
518024951,1,10,8000,1000,600,3.3,10000,4,9,23999,16765,1277,213,5744,0,9998.433395,0.032967
652227427,1,10,2000,1000,600,3.3,10000,4,9,23997,22278,1448,271,0,0,9998.427697,0.033087
652227427,1,10,3000,1000,600,3.3,10000,4,9,23997,22278,1448,271,0,0,9998.427703,0.033087
652227427,1,10,4000,1000,600,3.3,10000,4,9,23997,22278,1448,271,0,0,9998.427573,0.033090
652227427,1,10,5000,1000,600,3.3,10000,4,9,23997,21599,1442,270,686,0,9998.426934,0.033103
652227427,1,10,6000,1000,600,3.3,10000,4,9,23997,20165,1421,263,2148,0,9998.426979,0.033102
652227427,1,10,8000,1000,600,3.3,10000,4,9,23998,16874,1344,246,5534,0,9998.426995,0.033102
2447348191,1,10,2000,1000,600,3.3,10000,4,9,23999,22141,1542,316,0,0,9998.386189,0.033961
2447348191,1,10,3000,1000,600,3.3,10000,4,9,23999,22141,1542,316,0,0,9998.386166,0.033961
2447348191,1,10,4000,1000,600,3.3,10000,4,9,23999,22141,1542,316,0,0,9998.384794,0.033990
2447348191,1,10,5000,1000,600,3.3,10000,4,9,23999,21510,1527,313,649,0,9998.385290,0.033980
2447348191,1,10,6000,1000,600,3.3,10000,4,9,23999,20243,1503,304,1949,0,9998.385533,0.033974
2447348191,1,10,8000,1000,600,3.3,10000,4,9,23999,16988,1409,288,5314,0,9998.385837,0.033968
861648815,1,1,2000,1000,600,3.3,10000,16,9,
861648815,1,1,2000,1000,600,3.3,10000,16,9,9996.251378,0.019721
861648815,1,1,3000,1000,600,3.3,10000,16,9,9996.251538,0.019720
861648815,1,1,4000,1000,600,3.3,10000,16,9,9996.251130,0.019723
861648815,1,1,5000,1000,600,3.3,10000,16,9,9996.251352,0.019721
861648815,1,1,6000,1000,600,3.3,10000,16,9,9996.013341,0.020974
861648815,1,1,8000,1000,600,3.3,10000,16,9,9994.752648,0.027606
716359404,1,1,2000,1000,600,3.3,10000,16,9,9996.270277,0.019622
716359404,1,1,3000,1000,600,3.3,10000,16,9,9996.270131,0.019623
716359404,1,1,4000,1000,600,3.3,10000,16,9,9996.269796,0.019624
716359404,1,1,5000,1000,600,3.3,10000,16,9,9996.269635,0.019625
716359404,1,1,6000,1000,600,3.3,10000,16,9,9996.014061,0.020970
716359404,1,1,8000,1000,600,3.3,10000,16,9,9994.771302,0.027508
518024951,1,1,2000,1000,600,3.3,10000,16,9,9996.260882,0.019671
518024951,1,1,3000,1000,600,3.3,10000,16,9,9996.260901,0.019671
518024951,1,1,4000,1000,600,3.3,10000,16,9,9996.260484,0.019673
518024951,1,1,5000,1000,600,3.3,10000,16,9,9996.260113,0.019675
518024951,1,1,6000,1000,600,3.3,10000,16,9,9996.021913,0.020928
518024951,1,1,8000,1000,600,3.3,10000,16,9,9994.762118,0.027556
652227427,1,1,2000,1000,600,3.3,10000,16,9,9996.258195,0.019685
652227427,1,1,3000,1000,600,3.3,10000,16,9,9996.258082,0.019686
652227427,1,1,4000,1000,600,3.3,10000,16,9,9996.257312,0.019690
652227427,1,1,5000,1000,600,3.3,10000,16,9,9996.257461,0.019689
652227427,1,1,6000,1000,600,3.3,10000,16,9,9996.020050,0.020938
652227427,1,1,8000,1000,600,3.3,10000,16,9,9994.759619,0.027569
861648815,1,1,2000,1000,600,3.3,10000,16,9,9996.251378,0.019721
861648815,1,1,3000,1000,600,3.3,10000,16,9,9996.251538,0.019720
861648815,1,1,4000,1000,600,3.3,10000,16,9,9996.251130,0.019723
861648815,1,1,5000,1000,600,3.3,10000,16,9,9996.251352,0.019721
861648815,1,1,6000,1000,600,3.3,10000,16,9,9995.888537,0.021630
861648815,1,1,8000,1000,600,3.3,10000,16,9,9994.752648,0.027606
716359404,1,1,2000,1000,600,3.3,10000,16,9,9995.976808,0.021166
716359404,1,1,3000,1000,600,3.3,10000,16,9,9995.976630,0.021167
716359404,1,1,4000,1000,600,3.3,10000,16,9,9995.976213,0.021169
716359404,1,1,5000,1000,600,3.3,10000,16,9,9995.977900,0.021160
716359404,1,1,6000,1000,600,3.3,10000,16,9,9995.723753,0.022497
716359404,1,1,8000,1000,600,3.3,10000,16,9,9994.771302,0.027508
518024951,1,1,2000,1000,600,3.3,10000,16,9,9996.072215,0.020664
518024951,1,1,3000,1000,600,3.3,10000,16,9,9996.072269,0.020664
518024951,1,1,4000,1000,600,3.3,10000,16,9,9996.071684,0.020667
518024951,1,1,5000,1000,600,3.3,10000,16,9,9996.159273,0.020206
518024951,1,1,6000,1000,600,3.3,10000,16,9,9995.933681,0.021393
518024951,1,1,8000,1000,600,3.3,10000,16,9,9994.762118,0.027556
652227427,1,1,2000,1000,600,3.3,10000,16,9,9996.225650,0.019857
652227427,1,1,3000,1000,600,3.3,10000,16,9,9996.225505,0.019857
652227427,1,1,4000,1000,600,3.3,10000,16,9,9996.224769,0.019861
652227427,1,1,5000,1000,600,3.3,10000,16,9,9996.215956,0.019908
652227427,1,1,6000,1000,600,3.3,10000,16,9,9995.931879,0.021402
652227427,1,1,8000,1000,600,3.3,10000,16,9,9994.759619,0.027569
861648815,1,1,2000,1000,600,3.3,10000,16,9,9996.251378,0.019721
861648815,1,1,3000,1000,600,3.3,10000,16,9,9996.251538,0.019720
861648815,1,1,4000,1000,600,3.3,10000,16,9,9996.251130,0.019723
861648815,1,1,5000,1000,600,3.3,10000,16,9,9996.251352,0.019721
861648815,1,1,6000,1000,600,3.3,10000,16,9,9996.251317,0.019722
861648815,1,1,8000,1000,600,3.3,10000,16,9,9996.251133,0.019723
716359404,1,1,2000,1000,600,3.3,10000,16,9,9996.270277,0.019622
716359404,1,1,3000,1000,600,3.3,10000,16,9,9996.270131,0.019623
716359404,1,1,4000,1000,600,3.3,10000,16,9,9996.269796,0.019624
716359404,1,1,5000,1000,600,3.3,10000,16,9,9996.269635,0.019625
716359404,1,1,6000,1000,600,3.3,10000,16,9,9996.269568,0.019626
716359404,1,1,8000,1000,600,3.3,10000,16,9,9996.269578,0.019626
518024951,1,1,2000,1000,600,3.3,10000,16,9,9996.260882,0.019671
518024951,1,1,3000,1000,600,3.3,10000,16,9,9996.260901,0.019671
518024951,1,1,4000,1000,600,3.3,10000,16,9,9996.260484,0.019673
518024951,1,1,5000,1000,600,3.3,10000,16,9,9996.260113,0.019675
518024951,1,1,6000,1000,600,3.3,10000,16,9,9996.259937,0.019676
518024951,1,1,8000,1000,600,3.3,10000,16,9,9996.260460,0.019674
652227427,1,1,2000,1000,600,3.3,10000,16,9,9996.258195,0.019685
652227427,1,1,3000,1000,600,3.3,10000,16,9,9996.258082,0.019686
652227427,1,1,4000,1000,600,3.3,10000,16,9,9996.257312,0.019690
652227427,1,1,5000,1000,600,3.3,10000,16,9,9996.257461,0.019689
652227427,1,1,6000,1000,600,3.3,10000,16,9,9996.257999,0.019686
652227427,1,1,8000,1000,600,3.3,10000,16,9,9996.258044,0.019686
861648815,1,44,2000,1000,600,3.3,10000,4,9,24000,23427,569,4,0,0,9999.649437,0.007377
861648815,1,44,3000,1000,600,3.3,10000,4,9,24000,22576,1377,47,0,0,9999.250364,0.015775
861648815,1,44,4000,1000,600,3.3,10000,4,9,23999,21542,2040,417,0,0,9998.119598,0.039571
861648815,1,44,5000,1000,600,3.3,10000,4,9,23999,17691,5199,868,241,0,9997.246416,0.057946
861648815,1,44,6000,1000,600,3.3,10000,4,9,23999,14785,7576,1196,442,0,9996.749531,0.068402
861648815,1,44,8000,1000,600,3.3,10000,4,9,23999,11560,10251,1551,637,0,9996.241729,0.079088
716359404,1,44,2000,1000,600,3.3,10000,4,9,24000,23246,750,4,0,0,9999.657213,0.007214
716359404,1,44,3000,1000,600,3.3,10000,4,9,24000,22978,982,40,0,0,9999.267416,0.015416
716359404,1,44,4000,1000,600,3.3,10000,4,9,24000,21829,1795,376,0,0,9998.227697,0.037296
716359404,1,44,5000,1000,600,3.3,10000,4,9,24000,17964,4914,847,275,0,9997.294500,0.056934
716359404,1,44,6000,1000,600,3.3,10000,4,9,24000,14767,7452,1124,657,0,9996.789585,0.067559
716359404,1,44,8000,1000,600,3.3,10000,4,9,24000,11292,10361,1471,876,0,9996.259055,0.078724
518024951,1,44,2000,1000,600,3.3,10000,4,9,23999,23306,683,10,0,0,9999.657123,0.007215
518024951,1,44,3000,1000,600,3.3,10000,4,9,23999,22650,1291,58,0,0,9999.263297,0.015503
518024951,1,44,4000,1000,600,3.3,10000,4,9,23999,21440,2140,419,0,0,9998.199246,0.037895
518024951,1,44,5000,1000,600,3.3,10000,4,9,23999,17601,5172,943,283,0,9997.251318,0.057843
518024951,1,44,6000,1000,600,3.3,10000,4,9,23999,14082,7924,1398,595,0,9996.721947,0.068983
518024951,1,44,8000,1000,600,3.3,10000,4,9,23999,11168,10320,1765,746,0,9996.247405,0.078969
652227427,1,44,2000,1000,600,3.3,10000,4,9,24000,23194,792,14,0,0,9999.652624,0.007310
652227427,1,44,3000,1000,600,3.3,10000,4,9,24000,22837,1117,46,0,0,9999.257124,0.015633
652227427,1,44,4000,1000,600,3.3,10000,4,9,23999,21530,2103,366,0,0,9998.173991,0.038426
652227427,1,44,5000,1000,600,3.3,10000,4,9,23998,17622,5173,851,352,0,9997.246329,0.057948
652227427,1,44,6000,1000,600,3.3,10000,4,9,23998,14585,7626,1125,662,0,9996.761789,0.068144
652227427,1,44,8000,1000,600,3.3,10000,4,9,23998,11415,10329,1461,793,0,9996.273698,0.078415
2447348191,1,44,2000,1000,600,3.3,10000,4,9,24000,23450,543,7,0,0,9999.653179,0.007298
2447348191,1,44,3000,1000,600,3.3,10000,4,9,24000,22765,1179,56,0,0,9999.250836,0.015765
2447348191,1,44,4000,1000,600,3.3,10000,4,9,24000,21569,2062,369,0,0,9998.150414,0.038922
2447348191,1,44,5000,1000,600,3.3,10000,4,9,23999,17233,5628,846,292,0,9997.164258,0.059675
2447348191,1,44,6000,1000,600,3.3,10000,4,9,23999,14427,7966,1114,492,0,9996.692131,0.069610
2447348191,1,44,8000,1000,600,3.3,10000,4,9,23998,11204,10740,1382,672,0,9996.194079,0.080091
