RunSeed,Seed,packetSize,N,d,sigma,Algoritmo,Radius,nDevices,appPeriodsSeconds,batteryVoltage,batteryEnergyInit,hours,TxPowerdBm,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,batteryEnergyFinal
2314927680,1,23,3.48,8.1,0,6,2000,1000,1200,3.3,10000,12,6,36000,35348,651,1,0,0,9999.47
2314927680,1,23,3.48,8.1,0,6,3000,1000,1200,3.3,10000,12,6,36000,35348,651,1,0,0,9999.47
2314927680,1,23,3.48,8.1,0,6,4000,1000,1200,3.3,10000,12,6,36000,35594,402,4,0,0,9999.35
2314927680,1,23,3.48,8.1,0,6,5000,1000,1200,3.3,10000,12,6,36000,35434,556,10,0,0,9999.04
2314927680,1,23,3.48,8.1,0,6,6000,1000,1200,3.3,10000,12,6,36000,35142,836,22,0,0,9998.58
2314927680,1,23,3.48,8.1,0,6,8000,1000,1200,3.3,10000,12,6,36000,33248,2567,185,0,0,9996.52
2314927680,1,23,3.48,8.1,0,6,1000,1000,1200,3.3,10000,12,9,36000,35348,651,1,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,2000,1000,1200,3.3,10000,12,9,36000,35348,651,1,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,3000,1000,1200,3.3,10000,12,9,36000,35348,651,1,0,0,9999.44
2314927680,1,23,3.48,8.1,0,6,4000,1000,1200,3.3,10000,12,9,36000,35468,530,2,0,0,9999.42
2314927680,1,23,3.48,8.1,0,6,5000,1000,1200,3.3,10000,12,9,36000,35562,434,4,0,0,9999.27
2314927680,1,23,3.48,8.1,0,6,6000,1000,1200,3.3,10000,12,9,36000,35489,501,10,0,0,9999.01
2314927680,1,23,3.48,8.1,0,6,8000,1000,1200,3.3,10000,12,9,36000,34838,1115,47,0,0,9998.05
2314927680,1,23,3.48,8.1,0,6,1000,1000,1200,3.3,10000,12,14,36000,35348,651,1,0,0,9999.32
2314927680,1,23,3.48,8.1,0,6,2000,1000,1200,3.3,10000,12,14,36000,35348,651,1,0,0,9999.32
2314927680,1,23,3.48,8.1,0,6,3000,1000,1200,3.3,10000,12,14,36000,35348,651,1,0,0,9999.32
2314927680,1,23,3.48,8.1,0,6,4000,1000,1200,3.3,10000,12,14,36000,35348,651,1,0,0,9999.32
2314927680,1,23,3.48,8.1,0,6,5000,1000,1200,3.3,10000,12,14,36000,35348,651,1,0,0,9999.32
2314927680,1,23,3.48,8.1,0,6,6000,1000,1200,3.3,10000,12,14,36000,35526,472,2,0,0,9999.25
2314927680,1,23,3.48,8.1,0,6,8000,1000,1200,3.3,10000,12,14,36000,35346,644,10,0,0,9998.89
