RunSeed,Seed,Algoritmo,Radius,nDevices,appPeriodSeconds,simulationTime,PHYTotal,PHYSuccessful,PHYInterfered,PHYNoMoreReceivers,PHYUnderSensitivity,PHYLostBecauseTX,SimulationDuration
3603044557,1,7,6000,5000,600,600,4996,2588,865,920,623,0,1.88333
3603044557,1,8,6000,6000,600,600,5995,2770,1092,1396,737,0,2.8
3603044557,1,8,6000,1000,600,600,1000,781,54,12,153,0,0.0666667
3603044557,1,8,6000,2000,600,600,2000,1412,204,95,289,0,0.316667
3603044557,1,8,6000,3000,600,600,2998,1949,402,253,394,0,0.666667
3603044557,1,8,6000,4000,600,600,3998,2287,635,541,535,0,1.15
3603044557,1,8,6000,5000,600,600,4996,2588,865,920,623,0,1.9
3603044557,1,9,6000,6000,600,600,5995,2770,1092,1396,737,0,2.81667
3603044557,1,9,6000,1000,600,600,1000,781,54,12,153,0,0.0833333
3603044557,1,9,6000,2000,600,600,2000,1412,204,95,289,0,0.3
3603044557,1,9,6000,3000,600,600,2998,1949,402,253,394,0,0.683333
3603044557,1,9,6000,4000,600,600,3998,2287,635,541,535,0,1.16667
3603044557,1,9,6000,5000,600,600,4996,2588,865,920,623,0,1.9
2860008800,1,1,6000,6000,600,600,6000,2516,430,8,3046,0,2.68333
2860008800,1,1,6000,1000,600,600,1000,449,21,0,530,0,0.0666667
2860008800,1,1,6000,2000,600,600,1999,927,45,0,1027,0,0.266667
2860008800,1,1,6000,3000,600,600,3000,1316,131,2,1551,0,0.666667
2860008800,1,1,6000,4000,600,600,3998,1791,182,2,2023,0,1.21667
2860008800,1,1,6000,5000,600,600,5000,2150,298,3,2549,0,1.85
2860008800,1,2,6000,6000,600,600,5998,3201,1319,1478,0,0,2.68333
2860008800,1,2,6000,1000,600,600,999,931,62,6,0,0,0.0833333
2860008800,1,2,6000,2000,600,600,1998,1652,264,82,0,0,0.283333
2860008800,1,2,6000,3000,600,600,2998,2273,456,269,0,0,0.683333
2860008800,1,2,6000,4000,600,600,3995,2696,740,559,0,0,1.16667
2860008800,1,2,6000,5000,600,600,4997,2972,1037,988,0,0,1.86667
2860008800,1,3,6000,6000,600,600,5999,3750,594,302,1353,0,2.7
2860008800,1,3,6000,1000,600,600,999,696,27,2,274,0,0.0666667
2860008800,1,3,6000,2000,600,600,1998,1438,72,15,473,0,0.283333
2860008800,1,3,6000,3000,600,600,2999,2052,175,41,731,0,0.65
2860008800,1,3,6000,4000,600,600,3996,2708,285,85,918,0,1.13333
2860008800,1,3,6000,5000,600,600,5000,3205,439,189,1167,0,1.86667
2860008800,1,4,6000,6000,600,600,5999,3499,1320,1180,0,0,2.81667
2860008800,1,4,6000,1000,600,600,999,931,64,4,0,0,0.0833333
2860008800,1,4,6000,2000,600,600,1998,1724,218,56,0,0,0.283333
2860008800,1,4,6000,3000,600,600,2999,2361,449,189,0,0,0.65
2860008800,1,4,6000,4000,600,600,3996,2868,698,430,0,0,1.21667
2860008800,1,4,6000,5000,600,600,4997,3247,989,761,0,0,1.85
2860008800,1,5,6000,6000,600,600,5996,2943,1265,1464,324,0,2.7
2860008800,1,5,6000,1000,600,600,999,849,68,8,74,0,0.0833333
2860008800,1,5,6000,2000,600,600,1997,1571,219,78,129,0,0.283333
2860008800,1,5,6000,3000,600,600,2999,2108,445,253,193,0,0.666667
2860008800,1,5,6000,4000,600,600,3994,2495,709,543,247,0,1.18333
2860008800,1,5,6000,5000,600,600,4994,2781,949,978,286,0,1.91667
2860008800,1,6,6000,6000,600,600,5995,2776,1110,1432,677,0,2.73333
2860008800,1,6,6000,1000,600,600,998,764,62,8,164,0,0.0666667
2860008800,1,6,6000,2000,600,600,1997,1422,201,93,281,0,0.266667
2860008800,1,6,6000,3000,600,600,2997,1853,420,274,450,0,0.666667
2860008800,1,6,6000,4000,600,600,3996,2326,625,524,521,0,1.16667
2860008800,1,6,6000,5000,600,600,4996,2544,845,992,615,0,1.88333
2860008800,1,7,6000,6000,600,600,5997,2695,1119,1487,696,0,2.68333
2860008800,1,7,6000,1000,600,600,1000,751,61,9,179,0,0.1
2860008800,1,7,6000,2000,600,600,1999,1448,170,79,302,0,0.3
2860008800,1,7,6000,3000,600,600,2998,1948,371,265,414,0,0.666667
2860008800,1,7,6000,4000,600,600,3994,2273,624,571,526,0,1.2
2860008800,1,7,6000,5000,600,600,4995,2565,856,948,626,0,1.86667
2860008800,1,8,6000,6000,600,600,5997,2695,1119,1487,696,0,2.95
2860008800,1,8,6000,1000,600,600,1000,751,61,9,179,0,0.0833333
2860008800,1,8,6000,2000,600,600,1999,1448,170,79,302,0,0.316667
2860008800,1,8,6000,3000,600,600,2998,1948,371,265,414,0,0.65
2860008800,1,8,6000,4000,600,600,3994,2273,624,571,526,0,1.21667
2860008800,1,8,6000,5000,600,600,4995,2565,856,948,626,0,1.85
2860008800,1,9,6000,6000,600,600,5997,2695,1119,1487,696,0,2.7
2860008800,1,9,6000,1000,600,600,1000,751,61,9,179,0,0.0666667
2860008800,1,9,6000,2000,600,600,1999,1448,170,79,302,0,0.283333
2860008800,1,9,6000,3000,600,600,2998,1948,371,265,414,0,0.666667
2860008800,1,9,6000,4000,600,600,3994,2273,624,571,526,0,1.13333
2860008800,1,9,6000,5000,600,600,4995,2565,856,948,626,0,1.9
1259532701,1,1,6000,6000,600,600,6000,2504,442,13,3041,0,2.7
1259532701,1,1,6000,1000,600,600,1000,439,18,0,543,0,0.0666667
1259532701,1,1,6000,2000,600,600,2000,900,51,0,1049,0,0.283333
1259532701,1,1,6000,3000,600,600,3000,1341,110,0,1549,0,0.65
1259532701,1,1,6000,4000,600,600,4000,1764,212,2,2022,0,1.16667
1259532701,1,1,6000,5000,600,600,4999,2134,317,3,2545,0,1.86667
1259532701,1,2,6000,6000,600,600,5996,3213,1290,1493,0,0,2.7
1259532701,1,2,6000,1000,600,600,997,926,63,8,0,0,0.0666667
1259532701,1,2,6000,2000,600,600,1999,1661,243,95,0,0,0.283333
1259532701,1,2,6000,3000,600,600,2998,2176,557,265,0,0,0.633333
1259532701,1,2,6000,4000,600,600,3998,2681,747,570,0,0,1.35
1259532701,1,2,6000,5000,600,600,4992,3024,1007,961,0,0,1.85
1259532701,1,3,6000,6000,600,600,5997,3710,626,275,1386,0,2.78333
1259532701,1,3,6000,1000,600,600,998,685,25,3,285,0,0.0833333
1259532701,1,3,6000,2000,600,600,2000,1383,69,11,537,0,0.316667
1259532701,1,3,6000,3000,600,600,3000,2027,185,25,763,0,0.666667
1259532701,1,3,6000,4000,600,600,4000,2657,309,110,924,0,1.2
1259532701,1,3,6000,5000,600,600,4997,3232,422,158,1185,0,1.88333
1259532701,1,4,6000,6000,600,600,5995,3504,1287,1204,0,0,2.75
1259532701,1,4,6000,1000,600,600,997,924,66,7,0,0,0.0833333
1259532701,1,4,6000,2000,600,600,1999,1700,215,84,0,0,0.3
1259532701,1,4,6000,3000,600,600,2998,2294,507,197,0,0,0.65
1259532701,1,4,6000,4000,600,600,3998,2815,728,455,0,0,1.18333
1259532701,1,4,6000,5000,600,600,4993,3252,967,774,0,0,1.91667
1259532701,1,5,6000,6000,600,600,5997,2961,1218,1477,341,0,2.8
1259532701,1,5,6000,1000,600,600,998,844,63,13,78,0,0.0833333
1259532701,1,5,6000,2000,600,600,2000,1510,239,95,156,0,0.283333
1259532701,1,5,6000,3000,600,600,2997,2051,482,261,203,0,0.666667
1259532701,1,5,6000,4000,600,600,3996,2474,701,566,255,0,1.21667
1259532701,1,5,6000,5000,600,600,4996,2790,951,932,323,0,1.9
1259532701,1,6,6000,6000,600,600,5995,2722,1095,1461,717,0,2.88333
1259532701,1,6,6000,1000,600,600,1000,757,61,11,171,0,0.0833333
1259532701,1,6,6000,2000,600,600,1997,1385,201,102,309,0,0.3
1259532701,1,6,6000,3000,600,600,2998,1848,424,275,451,0,0.666667
1259532701,1,6,6000,4000,600,600,3997,2302,648,509,538,0,1.16667
1259532701,1,6,6000,5000,600,600,4997,2547,839,941,670,0,1.9
1259532701,1,7,6000,6000,600,600,5994,2715,1088,1447,744,0,2.75
1259532701,1,7,6000,1000,600,600,997,758,54,13,172,0,0.0666667
1259532701,1,7,6000,2000,600,600,1999,1376,215,89,319,0,0.283333
1259532701,1,7,6000,3000,600,600,2996,1880,419,270,427,0,0.6
1259532701,1,7,6000,4000,600,600,3995,2252,646,560,537,0,1.2
1259532701,1,7,6000,5000,600,600,4995,2531,840,979,645,0,1.9
1259532701,1,8,6000,6000,600,600,5994,2715,1088,1447,744,0,2.68333
1259532701,1,8,6000,1000,600,600,997,758,54,13,172,0,0.0666667
1259532701,1,8,6000,2000,600,600,1999,1376,215,89,319,0,0.25
1259532701,1,8,6000,3000,600,600,2996,1880,419,270,427,0,0.633333
1259532701,1,8,6000,4000,600,600,3995,2252,646,560,537,0,1.18333
1259532701,1,8,6000,5000,600,600,4995,2531,840,979,645,0,1.83333
1259532701,1,9,6000,6000,600,600,5994,2715,1088,1447,744,0,2.65
1259532701,1,9,6000,1000,600,600,997,758,54,13,172,0,0.0833333
1259532701,1,9,6000,2000,600,600,1999,1376,215,89,319,0,0.3
1259532701,1,9,6000,3000,600,600,2996,1880,419,270,427,0,0.65
1259532701,1,9,6000,4000,600,600,3995,2252,646,560,537,0,1.21667
1259532701,1,9,6000,5000,600,600,4995,2531,840,979,645,0,1.85
775179798,1,1,6000,6000,600,600,6000,2463,435,12,3090,0,2.78333
775179798,1,1,6000,1000,600,600,1000,453,16,0,531,0,0.0833333
775179798,1,1,6000,2000,600,600,2000,867,73,0,1060,0,0.283333
775179798,1,1,6000,3000,600,600,3000,1320,120,2,1558,0,0.633333
775179798,1,1,6000,4000,600,600,4000,1749,178,3,2070,0,1.16667
775179798,1,1,6000,5000,600,600,4999,2136,282,5,2576,0,1.85
775179798,1,2,6000,6000,600,600,6000,3130,1310,1560,0,0,2.78333
775179798,1,2,6000,1000,600,600,1000,913,75,12,0,0,0.0666667
775179798,1,2,6000,2000,600,600,1998,1655,257,86,0,0,0.283333
775179798,1,2,6000,3000,600,600,2999,2243,470,286,0,0,0.616667
775179798,1,2,6000,4000,600,600,3996,2667,725,604,0,0,1.15
775179798,1,2,6000,5000,600,600,4996,3017,964,1015,0,0,1.91667
775179798,1,3,6000,6000,600,600,6000,3630,619,324,1427,0,2.75
775179798,1,3,6000,1000,600,600,1000,694,21,1,284,0,0.0833333
775179798,1,3,6000,2000,600,600,1999,1315,123,10,551,0,0.3
775179798,1,3,6000,3000,600,600,3000,2012,185,44,759,0,0.65
775179798,1,3,6000,4000,600,600,3997,2640,288,91,978,0,1.13333
775179798,1,3,6000,5000,600,600,4999,3244,391,156,1208,0,1.93333
775179798,1,4,6000,6000,600,600,5999,3399,1311,1289,0,0,2.7
775179798,1,4,6000,1000,600,600,1000,918,71,11,0,0,0.0833333
775179798,1,4,6000,2000,600,600,1998,1685,240,73,0,0,0.283333
775179798,1,4,6000,3000,600,600,2998,2344,428,226,0,0,0.65
775179798,1,4,6000,4000,600,600,3996,2813,691,492,0,0,1.3
775179798,1,4,6000,5000,600,600,4998,3248,937,813,0,0,1.93333
775179798,1,5,6000,6000,600,600,5996,2852,1280,1534,330,0,2.76667
775179798,1,5,6000,1000,600,600,997,849,69,10,69,0,0.0833333
775179798,1,5,6000,2000,600,600,1997,1498,252,107,140,0,0.316667
775179798,1,5,6000,3000,600,600,2998,2030,484,292,192,0,0.633333
775179798,1,5,6000,4000,600,600,3997,2467,725,568,237,0,1.26667
775179798,1,5,6000,5000,600,600,4997,2748,1006,952,291,0,1.95
775179798,1,6,6000,6000,600,600,5993,2735,1118,1449,691,0,2.76667
775179798,1,6,6000,1000,600,600,998,781,56,14,147,0,0.0833333
775179798,1,6,6000,2000,600,600,1998,1401,200,108,289,0,0.3
775179798,1,6,6000,3000,600,600,2998,1959,382,244,413,0,0.633333
775179798,1,6,6000,4000,600,600,3999,2254,643,561,541,0,1.21667
775179798,1,6,6000,5000,600,600,4995,2497,855,1009,634,0,1.85
775179798,1,7,6000,6000,600,600,5995,2736,1101,1479,679,0,2.71667
775179798,1,7,6000,1000,600,600,999,771,43,9,176,0,0.0833333
775179798,1,7,6000,2000,600,600,1998,1401,203,97,297,0,0.266667
775179798,1,7,6000,3000,600,600,2997,1884,420,299,394,0,0.7
775179798,1,7,6000,4000,600,600,3996,2337,583,560,516,0,1.18333
775179798,1,7,6000,5000,600,600,4995,2512,889,964,630,0,1.88333
775179798,1,8,6000,6000,600,600,5995,2736,1101,1479,679,0,2.7
775179798,1,8,6000,1000,600,600,999,771,43,9,176,0,0.0833333
775179798,1,8,6000,2000,600,600,1998,1401,203,97,297,0,0.283333
775179798,1,8,6000,3000,600,600,2997,1884,420,299,394,0,0.65
775179798,1,8,6000,4000,600,600,3996,2337,583,560,516,0,1.18333
775179798,1,8,6000,5000,600,600,4995,2512,889,964,630,0,1.9
775179798,1,9,6000,6000,600,600,5995,2736,1101,1479,679,0,2.76667
775179798,1,9,6000,1000,600,600,999,771,43,9,176,0,0.0833333
775179798,1,9,6000,2000,600,600,1998,1401,203,97,297,0,0.283333
775179798,1,9,6000,3000,600,600,2997,1884,420,299,394,0,0.616667
775179798,1,9,6000,4000,600,600,3996,2337,583,560,516,0,1.15
775179798,1,9,6000,5000,600,600,4995,2512,889,964,630,0,2
